City,State,lat,lon
Lamoille,Nevada,40.7239,-115.479
Deer Park,Alabama,31.2198,-88.3226
Parshall,Colorado,40.0554,-106.1757
Plush,Oregon,42.4051,-119.8993
Harrison City,Pennsylvania,40.3547,-79.6502
Strandquist,Minnesota,48.4894,-96.4479
Auburn,West Virginia,39.0961,-80.8562
Morrison,Missouri,38.6716,-91.6334
Ronco,Pennsylvania,39.8686,-79.9211
Manchester,Minnesota,43.7254,-93.4509
Tilleda,Wisconsin,44.8156,-88.9125
Morrison Bluff,Arkansas,35.3828,-93.5228
Annada,Missouri,39.2622,-90.8287
Newburg,North Dakota,48.7139,-100.9127
Clinton,Nebraska,42.7598,-102.3479
Colliers,West Virginia,40.3651,-80.5377
Hayesville,Iowa,41.2648,-92.2478
Nicasio,California,38.0606,-122.7008
Klahr,Pennsylvania,40.2979,-78.5129
Beedeville,Arkansas,35.4292,-91.1107
Aldrich,Missouri,37.5489,-93.5512
Edie,Pennsylvania,40.0863,-79.128
South Greenfield,Missouri,37.3761,-93.841
Tennant,Iowa,41.5941,-95.445
Rochester,Iowa,41.6747,-91.1509
Tylersburg,Pennsylvania,41.3837,-79.3201
Larke,Pennsylvania,40.425,-78.2086
Camden,Illinois,40.1529,-90.7733
Somerset,Colorado,38.9268,-107.4725
Whitehawk,California,39.7206,-120.5536
Orlando,Oklahoma,36.1355,-97.3654
Osgood,Missouri,40.1972,-93.35
Saint Catharine,Missouri,39.7986,-92.995
Tibbie,Alabama,31.3628,-88.2471
Sandyville,Iowa,41.3709,-93.3862
Hanover,Alabama,33.0029,-86.199
Simpson,Illinois,37.4673,-88.7557
Sidney,Indiana,41.105,-85.7425
Iola,Illinois,38.8341,-88.6279
Funkley,Minnesota,47.7869,-94.4267
Amagon,Arkansas,35.5631,-91.1093
Rendville,Ohio,39.6199,-82.09
Whitewater,Indiana,39.9449,-84.8307
Farlington,Kansas,37.6155,-94.8226
Montreal,Missouri,37.9697,-92.5894
Scott,Mississippi,33.5945,-91.076
Littlejohn Island,Maine,43.7599,-70.1284
Flowing Springs,Arizona,34.3131,-111.3379
Beurys Lake,Pennsylvania,40.7194,-76.3795
Weatherby,Missouri,39.9093,-94.2419
Cobbtown,Florida,30.8823,-87.1212
Sun Valley,Texas,33.6705,-95.4287
Karlsruhe,North Dakota,48.0911,-100.6162
Allisonia,Virginia,36.9342,-80.7255
Hubbell,Nebraska,40.0088,-97.4966
Fort Fetter,Pennsylvania,40.4301,-78.4044
Gramling,South Carolina,35.0782,-82.1332
Hayfield,Iowa,43.1786,-93.6949
Liberty,Nebraska,40.0854,-96.4829
Luis Lopez,New Mexico,33.9904,-106.8878
Marshfield,Indiana,40.2512,-87.4523
Reservoir,Pennsylvania,40.4025,-78.3849
Millboro,Virginia,37.9785,-79.6022
Myrtle,Minnesota,43.5632,-93.163
Naples,South Dakota,44.7716,-97.5131
Marienthal,Kansas,38.4891,-101.22
Beaver,Iowa,42.0383,-94.14
Igiugig,Alaska,59.3056,-155.8739
Garciasville,Texas,26.3198,-98.6997
New Bedford,Illinois,41.5114,-89.7181
Marthaville,Louisiana,31.738,-93.39
Duffield,Virginia,36.7196,-82.796
Underhill Center,Vermont,44.508,-72.8989
Knowlton,Wisconsin,44.7189,-89.6803
Pettibone,North Dakota,47.117,-99.5208
Bartlett,Kansas,37.0549,-95.2112
Abiquiu,New Mexico,36.2017,-106.3238
Morley,Iowa,42.0061,-91.2459
Elyria,Nebraska,41.6802,-99.0053
Sweet Grass,Montana,48.9929,-111.9668
Big Pool,Maryland,39.6251,-78.0161
Atlantic,Pennsylvania,41.5054,-80.3408
Leamersville,Pennsylvania,40.3742,-78.4312
Randalia,Iowa,42.8634,-91.8867
Illinois City,Illinois,41.3991,-90.8996
McDougal,Arkansas,36.4365,-90.3907
Hendrix,Oklahoma,33.7753,-96.4072
Dazey,North Dakota,47.1883,-98.2007
Colwell,Iowa,43.1572,-92.5916
Fair Oaks,Oklahoma,36.1611,-95.691
Nassau,Minnesota,45.0677,-96.4417
Neskowin,Oregon,45.1208,-123.9766
Green Bank,West Virginia,38.4267,-79.8343
Martinez Lake,Arizona,32.9843,-114.4722
Havana,Kansas,37.0921,-95.9418
Bushnell,South Dakota,44.3274,-96.6424
Eyers Grove,Pennsylvania,41.0935,-76.5189
East Brooklyn,Illinois,41.1727,-88.2662
Evan,Minnesota,44.3549,-94.8361
Hessville,Ohio,41.4031,-83.243
Pekin,North Dakota,47.7919,-98.3278
Gordon,Wisconsin,46.2409,-91.7995
Kincora,Virginia,39.0383,-77.4357
Olivia,Pennsylvania,40.7142,-78.2043
Mammoth,Wyoming,44.9733,-110.6931
Carrier,Oklahoma,36.4786,-98.0172
Elgin,Kansas,37.0019,-96.2806
Sedalia,Colorado,39.4396,-104.9699
Blacksville,West Virginia,39.7175,-80.2146
Butte City,Idaho,43.607,-113.2408
Janesville,Illinois,39.3753,-88.2449
Wallace,Kansas,38.9127,-101.593
Herrings,New York,44.0223,-75.6526
Fishers Island,New York,41.27,-71.9892
Redding,Iowa,40.6067,-94.3863
Strang,Oklahoma,36.4123,-95.1347
Kysorville,New York,42.6528,-77.7949
Barstow,Washington,48.7783,-118.1329
Reserve,Kansas,39.977,-95.5654
Grant,Iowa,41.1429,-94.9848
Trilla,Illinois,39.3752,-88.3507
New Alluwe,Oklahoma,36.6101,-95.4888
White Bird,Idaho,45.7621,-116.3008
Fairburn,South Dakota,43.6869,-103.2087
Midfield,Texas,28.9404,-96.2132
Diaperville,Wisconsin,46.6059,-90.7095
Millard,Missouri,40.1075,-92.546
Longoria,Texas,26.3024,-98.6425
Olmitz,Kansas,38.5164,-98.9367
Long Creek,North Dakota,48.1009,-103.2548
Nekoma,Illinois,41.1719,-90.191
Fishers Landing,New York,44.2772,-76.0088
Inavale,Nebraska,40.0923,-98.6484
Whitley Gardens,California,35.6574,-120.507
Takotna,Alaska,62.9827,-156.0838
Orovada,Nevada,41.5492,-117.8235
Woodsville,New York,42.579,-77.7338
Riceville,Pennsylvania,41.7792,-79.8045
Running Water,South Dakota,42.7822,-97.9816
Port Penn,Delaware,39.5169,-75.5811
Tierra Bonita,Texas,26.2727,-97.8276
Proctor,Texas,31.9867,-98.4304
Thayer,Iowa,41.0287,-94.0499
Scarville,Iowa,43.4707,-93.6152
Zenda,Kansas,37.444,-98.2819
Frank,West Virginia,38.5462,-79.808
West Cornwall,Connecticut,41.8642,-73.3608
Fay,Oklahoma,35.8161,-98.6587
Ravinia,South Dakota,43.1365,-98.4268
Orrum,North Carolina,34.4667,-79.0089
Casselman,Pennsylvania,39.8857,-79.2112
Melmore,Ohio,41.0262,-83.105
Tintah,Minnesota,46.0108,-96.3201
Thynedale,Virginia,36.8182,-78.4774
Dawson,North Dakota,46.8679,-99.7536
Swink,Oklahoma,34.0169,-95.2018
Bucyrus,North Dakota,46.0648,-102.7885
Wagner,Pennsylvania,40.6802,-77.3878
Koyukuk,Alaska,64.9008,-157.6946
Ashwood,South Carolina,34.1142,-80.3039
Branson,Colorado,37.0155,-103.8838
Panorama Heights,California,35.8068,-118.627
St. Paul,Iowa,40.7678,-91.5164
Rome,Ohio,38.6657,-83.3793
Rodeo,New Mexico,31.8396,-109.0265
Leonard,Missouri,39.8943,-92.1819
Quesada,Texas,26.2819,-98.5819
Ovando,Montana,47.0207,-113.1717
Cherokee City,Arkansas,36.2947,-94.5769
Vera Cruz,Indiana,40.7016,-85.0795
Arrowhead Springs,Wyoming,41.5081,-109.1551
Nodaway,Iowa,40.9361,-94.8973
Jamaica,Vermont,43.0975,-72.7784
Odanah,Wisconsin,46.5999,-90.6878
Prattville,California,40.206,-121.1575
Truxton,Missouri,39.0035,-91.2403
Sheridan Lake,Colorado,38.4667,-102.2943
Columbia,Virginia,37.7538,-78.1632
Huson,Montana,47.0325,-114.34
Kleindale,Arizona,32.2681,-110.9146
Octa,Ohio,39.6133,-83.6106
Gully,Minnesota,47.7684,-95.6229
Tupelo,Arkansas,35.3903,-91.2299
South Naknek,Alaska,58.6637,-156.9908
Junction,Illinois,37.7234,-88.2381
Fallis,Oklahoma,35.7493,-97.1182
Alamo,North Dakota,48.5824,-103.4676
Vanderwagen,New Mexico,35.2714,-108.7517
Raynesford,Montana,47.2701,-110.732
Ethel,Missouri,39.8933,-92.741
Scofield,Utah,39.7198,-111.1623
Placerville,Idaho,43.9427,-115.946
Cope,Colorado,39.6692,-102.8501
Clayton,Kansas,39.7369,-100.1765
Wellfleet,Nebraska,40.7539,-100.7319
Revere,Minnesota,44.2215,-95.3611
Kirby,Ohio,40.8135,-83.4194
Dickey,North Dakota,46.5368,-98.4681
Lithium,Missouri,37.8322,-89.8832
Manning,North Dakota,47.231,-102.7702
Paskenta,California,39.8833,-122.5456
Surprise,Nebraska,41.1047,-97.3085
Milton,North Dakota,48.626,-98.0459
Horseshoe Beach,Florida,29.4495,-83.2821
Leonard,Minnesota,47.6513,-95.2672
Arkoe,Missouri,40.2594,-94.8279
Brooks,Montana,47.2051,-109.4212
Evergreen,North Carolina,34.4149,-78.9114
Anderson,Iowa,40.7982,-95.6086
Glen Haven,Wisconsin,42.8313,-91.0633
Georgetown,Minnesota,47.0784,-96.7959
Alpine Northeast,Wyoming,43.1938,-111.0072
Saronville,Nebraska,40.603,-97.9387
Seeley,New Jersey,39.4852,-75.2455
Rockport,Washington,48.485,-121.6065
Leith,North Dakota,46.3626,-101.6385
Chenega,Alaska,60.0757,-148.0194
Julian,Nebraska,40.5198,-95.8674
Fullerton,North Dakota,46.1632,-98.4272
Andover,South Dakota,45.4102,-97.9037
Spade,Texas,33.926,-102.1543
Clawson,Utah,39.1391,-111.0934
Mayfield,Kansas,37.2632,-97.5404
Tildenville,Florida,28.5384,-81.6025
Casmalia,California,34.8378,-120.5309
Plato,Missouri,37.5027,-92.2201
Mount Judea,Arkansas,35.9214,-93.0577
Hansford,West Virginia,38.2067,-81.396
Canyon Creek,Montana,46.8053,-112.2544
Glenn,Georgia,33.1493,-85.2092
Tuttle,North Dakota,47.1445,-99.9934
West Kootenai,Montana,48.9652,-115.2213
Nome,North Dakota,46.6758,-97.8162
Govan,South Carolina,33.2227,-81.1748
Lelia Lake,Texas,34.9015,-100.7699
Rosebud,Montana,46.2711,-106.4468
Siasconset,Massachusetts,41.2636,-69.9718
Archer,Nebraska,41.1665,-98.1386
Primrose,Nebraska,41.6238,-98.2377
Pleasanton,Iowa,40.5824,-93.7429
Acton,Montana,45.929,-108.6788
Jump River,Wisconsin,45.3555,-90.7965
Beards Fork,West Virginia,38.0645,-81.2279
Piedmont,Kansas,37.6206,-96.3708
Gypsy,West Virginia,39.3648,-80.307
Marlboro,New Jersey,39.486,-75.3215
Sherman,Connecticut,41.5746,-73.4957
Belle Prairie City,Illinois,38.2235,-88.5556
Osage,Wyoming,43.9848,-104.4269
Ritchey,Missouri,36.944,-94.1858
Big Flat,Arkansas,36.0056,-92.4066
Danbury,Nebraska,40.0376,-100.4051
Nanafalia,Alabama,32.1114,-87.9958
Ronneby,Minnesota,45.6853,-93.8601
Clifford,North Dakota,47.3483,-97.4102
Sattley,California,39.6265,-120.4357
Chatsworth,Iowa,42.9163,-96.5145
Hot Springs Landing,New Mexico,33.2047,-107.21
Idalia,Colorado,39.7029,-102.2938
Gerlach,Nevada,40.6452,-119.3614
Egeland,North Dakota,48.6281,-99.098
Soda Springs,California,39.3248,-120.3786
Carlos,Maryland,39.6237,-78.9567
Perrin,Texas,33.0348,-98.0693
Chamizal,New Mexico,34.2182,-106.9152
Long Lake,Wisconsin,45.8431,-88.6673
Seville,Georgia,31.9608,-83.6012
Topeka,Illinois,40.3304,-89.9306
Renfrow,Oklahoma,36.9247,-97.6572
Bathgate,North Dakota,48.8803,-97.4741
Rockbridge,Ohio,39.5861,-82.5262
Amity,Missouri,39.8682,-94.4352
Woodruff,Arizona,34.7843,-110.0366
Carlton,Alabama,31.343,-87.8378
Indian Creek,Florida,25.8783,-80.1371
Bonanza Hills,Texas,27.7948,-99.4695
Ramos,Texas,26.428,-99.027
Cornland,Illinois,39.9376,-89.4015
Ponderosa,California,36.1051,-118.5293
De Borgia,Montana,47.3701,-115.3211
Darlington,Missouri,40.1981,-94.3997
Ekwok,Alaska,59.3462,-157.4861
Bowman,Arkansas,35.8194,-90.4964
Punta de Agua,New Mexico,34.6016,-106.2922
Great Bend,North Dakota,46.1546,-96.801
Loco Hills,New Mexico,32.8197,-103.9783
Veguita,New Mexico,34.5146,-106.7679
Kim,Colorado,37.247,-103.3534
Nardin,Oklahoma,36.8041,-97.4499
Pine Bend,Minnesota,47.4222,-95.5979
Oakhaven,Arkansas,33.7293,-93.6205
Annapolis,Illinois,39.1431,-87.8172
Hollowayville,Illinois,41.3648,-89.2951
Candy Kitchen,New Mexico,34.912,-108.4929
Clio,Iowa,40.636,-93.4514
Tradesville,South Carolina,34.7705,-80.5487
Ong,Nebraska,40.3983,-97.8392
Saratoga,Arkansas,33.7446,-93.9043
Worth,Missouri,40.4045,-94.4465
Wallowa Lake,Oregon,45.3041,-117.2117
Whiteash,Illinois,37.7853,-88.9294
Mud Bay,Alaska,59.1518,-135.3585
Peoria,Colorado,39.6649,-104.1456
Bowmore,North Carolina,34.9358,-79.2999
Santa Cruz,Arizona,33.2327,-112.1594
Dennis Acres,Missouri,37.0465,-94.5044
Thornton,Wisconsin,44.7984,-88.6916
North River,North Dakota,46.9503,-96.8019
Blue Eye,Arkansas,36.4966,-93.3977
Merwin,Missouri,38.4041,-94.5906
Echo,Utah,40.9803,-111.4393
Utting,Arizona,33.8544,-113.9129
Roy Lake,Minnesota,47.3176,-95.5428
Vida,Montana,47.8336,-105.4924
Jessie,North Dakota,47.5402,-98.2291
Pinetown,North Carolina,35.6111,-76.8558
Waverly,South Dakota,44.9987,-96.9742
Bridger,South Dakota,44.5421,-101.9136
Summit Lake,Wisconsin,45.3759,-89.2044
Augusta,Iowa,40.7598,-91.2768
Newport,Nebraska,42.6002,-99.3283
Lincolnville,Pennsylvania,41.7902,-79.8381
Taopi,Minnesota,43.5575,-92.6407
Pancoastburg,Ohio,39.624,-83.2642
Grafton,Vermont,43.1706,-72.6084
Reagan,Oklahoma,34.3488,-96.7193
Donnybrook,North Dakota,48.5077,-101.8868
Halsey,Nebraska,41.9033,-100.2699
Cross Anchor,South Carolina,34.644,-81.8585
Curlew,Iowa,42.9797,-94.7378
Central,Alaska,65.5213,-144.6409
Plano,Iowa,40.7555,-93.0469
Apache Creek,New Mexico,33.8486,-108.6141
Long Creek,North Carolina,34.4382,-78.0161
Hunt,New York,42.5477,-77.991
Deer Grove,Illinois,41.6096,-89.6866
Kremlin,Montana,48.5707,-110.0862
Guadalupe Guerra,Texas,26.4108,-99.0819
Carbon,Iowa,41.0498,-94.8246
Winfred,South Dakota,44.0009,-97.3598
Amaya,Texas,28.7121,-99.8353
Coyote,New Mexico,36.1615,-106.6067
Defiance,Missouri,38.6327,-90.7846
Lynn Center,Illinois,41.2945,-90.3592
Sun City,Kansas,37.3785,-98.9166
Morristown,South Dakota,45.9386,-101.7188
Hadley,Minnesota,43.9987,-95.8575
Dayton Lakes,Texas,30.1446,-94.8208
Amistad,Texas,29.5245,-101.1531
Terlton,Oklahoma,36.1876,-96.4918
Leggett,North Carolina,35.9896,-77.58
Allendale,Missouri,40.4853,-94.2887
Anegam,Arizona,32.3742,-112.035
Williford,Arkansas,36.2518,-91.3605
Alanreed,Texas,35.2117,-100.7325
Nondalton,Alaska,59.9711,-154.8627
Luna,New Mexico,33.8181,-108.9435
Poplar Grove,Arkansas,34.5522,-90.8542
Hamlet,Nebraska,40.3845,-101.2345
Hurdsfield,North Dakota,47.4468,-99.931
Woodbury,Kentucky,37.1836,-86.6353
Glade,Kansas,39.6837,-99.3116
Rectortown,Virginia,38.9211,-77.856
Paris,Virginia,39.0024,-77.952
Benton,Alabama,32.3078,-86.818
Sekiu,Washington,48.2639,-124.3015
Rio Chiquito,New Mexico,35.9949,-105.9069
Tolstoy,South Dakota,45.2083,-99.614
Waldenburg,Arkansas,35.5652,-90.9346
Virginia,Nebraska,40.2458,-96.4988
Buchanan,North Dakota,47.0626,-98.829
Winton,Minnesota,47.9284,-91.8005
Sanford,Virginia,37.9299,-75.662
McCoy,Colorado,39.9144,-106.7257
Dailey,West Virginia,38.7968,-79.8967
North Bay,New York,43.2283,-75.745
Pondera Colony,Montana,48.2399,-112.4181
Jud,North Dakota,46.5258,-98.8976
Ophir,Utah,40.3716,-112.2507
Geeseytown,Pennsylvania,40.4516,-78.3439
Lavinia,Tennessee,35.8508,-88.6527
Cañones,New Mexico,36.1768,-106.4244
Independence,Indiana,40.3378,-87.1717
Big Bow,Kansas,37.5609,-101.5573
Lapoint,Utah,40.4043,-109.7969
Inverness,Montana,48.5599,-110.7101
Gruver,Iowa,43.3931,-94.7036
Frytown,Iowa,41.572,-91.7321
Wasta,South Dakota,44.0696,-102.4464
Whippoorwill,Oklahoma,36.9123,-96.1288
Qui-nai-elt Village,Washington,47.2502,-124.1902
Dundarrach,North Carolina,34.9247,-79.1575
Fingerville,South Carolina,35.1351,-82.0002
Beyerville,Arizona,31.3919,-110.8749
Clarksburg,Indiana,39.4352,-85.3473
Dresden,Kansas,39.6228,-100.4191
Ben Arnold,Texas,30.9589,-96.9731
Gandy,Nebraska,41.4698,-100.4583
Eddyville,Illinois,37.5005,-88.5847
Artas,South Dakota,45.8873,-99.8069
Callimont,Pennsylvania,39.8011,-78.9216
Furley,Kansas,37.8801,-97.2119
Webb City,Oklahoma,36.8074,-96.7119
Urbank,Minnesota,46.1242,-95.5104
Gerty,Oklahoma,34.8357,-96.2889
Brooksville,Oklahoma,35.2097,-96.9611
Brookview,Maryland,38.5739,-75.7927
Clam Lake,Wisconsin,46.1579,-90.9056
Rosston,Oklahoma,36.8129,-99.9326
Centrahoma,Oklahoma,34.6104,-96.3437
West Dummerston,Vermont,42.9299,-72.6128
Craig,Iowa,42.8955,-96.3096
Lynn,Colorado,37.4219,-104.6431
Balltown,Iowa,42.6371,-90.87
Martin,North Dakota,47.8268,-100.1154
Flaxville,Montana,48.8045,-105.1736
Calverton,Virginia,38.6355,-77.6662
Swan,Iowa,41.4676,-93.3096
Spring Gap,Maryland,39.5654,-78.7054
Blackgum,Oklahoma,35.6112,-94.99
Vista,Missouri,37.9891,-93.6637
Barney,North Dakota,46.2658,-96.9988
Fords Creek Colony,Montana,47.131,-108.9169
Graingers,North Carolina,35.3164,-77.5066
Beulah Beach,Ohio,41.3918,-82.4428
Fox,Montana,45.2884,-109.2125
California Junction,Iowa,41.5601,-95.9947
Randlett,Utah,40.2267,-109.8308
Crystal Downs Country Club,Michigan,44.7014,-86.2311
Crellin,Maryland,39.3886,-79.4685
Magnet,Nebraska,42.4561,-97.4692
Ripley,Illinois,40.0252,-90.6379
Egypt,Arkansas,35.8677,-90.9459
Belvidere,Nebraska,40.2546,-97.5577
Bassett,Iowa,43.0617,-92.5153
Lake City,South Dakota,45.7248,-97.4139
Wilburton Number Two,Pennsylvania,40.8185,-76.3789
Avalon,Missouri,39.66,-93.4394
Gardi,Georgia,31.5409,-81.797
New Haven,Iowa,43.2839,-92.6422
Ada,Kansas,39.1622,-97.886
Atomic City,Idaho,43.4431,-112.8124
Sentinel Butte,North Dakota,46.9195,-103.84
Bruno,Minnesota,46.281,-92.668
Kirby,Wyoming,43.8033,-108.181
Mayhill,New Mexico,32.8961,-105.496
Yuba,Wisconsin,43.5364,-90.4267
Little Orleans,Maryland,39.63,-78.3949
Dunlap,Kansas,38.5763,-96.3676
Prairie Hill,Missouri,39.5208,-92.7363
Fortuna,North Dakota,48.9099,-103.7783
Fresno,Ohio,40.3308,-81.7386
Caney Ridge,Oklahoma,35.7637,-94.8828
Otway,Ohio,38.8648,-83.188
Dovray,Minnesota,44.0545,-95.5477
Abie,Nebraska,41.3341,-96.9498
Willis Wharf,Virginia,37.5176,-75.8089
Ortley,South Dakota,45.3349,-97.205
Lancaster,Virginia,37.7675,-76.4549
Baker,Minnesota,46.7105,-96.5579
Oreminea,Pennsylvania,40.4033,-78.2546
El Rancho,California,36.2207,-119.0684
Southside Chesconessex,Virginia,37.7439,-75.7786
Neal,Kansas,37.8337,-96.0809
Mount Hebron,California,41.7857,-122.008
Weston,Vermont,43.2904,-72.7922
Wahak Hotrontk,Arizona,32.1748,-112.3664
Wardville,Oklahoma,34.655,-96.0309
Emison,Indiana,38.7992,-87.4604
Las Palmas,Texas,26.9515,-99.276
Regal,Minnesota,45.4054,-94.8397
Gentry,Missouri,40.3326,-94.4233
Adams,Illinois,39.8708,-91.1998
Jardine,Montana,45.0565,-110.6186
Edgewood,California,41.462,-122.426
Richfield,Nebraska,41.1108,-96.0763
Whalan,Minnesota,43.7341,-91.9238
Petrey,Alabama,31.8495,-86.2057
Erwin,South Dakota,44.488,-97.4409
Imogene,Iowa,40.8777,-95.4292
Stonewall Gap,Colorado,37.1605,-105.0342
Paynes Creek,California,40.3409,-121.9174
Harris,Missouri,40.3062,-93.3504
Guernsey,Iowa,41.6506,-92.346
Holmesville,Nebraska,40.2009,-96.6584
Manele,Hawaii,20.7419,-156.9012
Egegik,Alaska,58.2181,-157.4036
Corinth,Arkansas,35.0693,-93.4235
Hitchita,Oklahoma,35.5199,-95.7517
Middle Grove,Missouri,39.3951,-92.2723
Toeterville,Iowa,43.4401,-92.8879
Dooling,Georgia,32.23,-83.9289
Paoli,Colorado,40.6128,-102.4718
Swedona,Illinois,41.2801,-90.4433
New Hope,Kentucky,37.6279,-85.5067
Ree Heights,South Dakota,44.5158,-99.2005
Movico,Alabama,31.0628,-88.0266
Gregory,Arkansas,35.1534,-91.3343
Coalmont,Pennsylvania,40.2113,-78.2
Cotopaxi,Colorado,38.3738,-105.6912
Utica,Oklahoma,33.9051,-96.2214
Ceex Haci,Wisconsin,44.2818,-89.965
Nunda,South Dakota,44.1599,-97.0194
Unity,Illinois,37.152,-89.273
Watrous,New Mexico,35.79,-104.9821
Orme,Tennessee,35.0147,-85.8048
Waves,North Carolina,35.5695,-75.4666
Eagle Harbor,Maryland,38.5664,-76.6871
Berlin,North Dakota,46.3784,-98.4885
Fancy Gap,Virginia,36.6771,-80.6997
Branchville,Connecticut,41.268,-73.4433
Alamo,Indiana,39.9834,-87.0552
Playas,New Mexico,31.9125,-108.5363
Maryhill,Washington,45.6928,-120.807
Port Clarence,Alaska,65.1108,-166.7683
Dawson,Maryland,39.4772,-78.9457
Irvington,Iowa,43.0129,-94.1957
Golden,Oklahoma,34.0312,-94.8978
Kickapoo Site 2,Kansas,39.7029,-95.6495
Okaton,South Dakota,43.8621,-100.9049
Glenwood,New Mexico,33.3188,-108.8811
Bolton,Vermont,44.3742,-72.8859
Mershon,Georgia,31.4636,-82.2538
Graf,Iowa,42.4939,-90.8733
Argyle,Iowa,40.5359,-91.5678
Forestburg,South Dakota,44.0212,-98.1032
Sheppards Mill,New Jersey,39.4124,-75.3136
Bruneau,Idaho,42.8766,-115.8001
Conway,Washington,48.3357,-122.3444
Sargeant,Minnesota,43.8057,-92.8006
St. Vincent,Minnesota,48.9693,-97.2264
Andres,Illinois,41.3711,-87.8816
Henriette,Minnesota,45.8711,-93.12
Iantha,Missouri,37.515,-94.3994
Phillipstown,Illinois,38.1429,-88.0181
Pollock,Missouri,40.3583,-93.0834
Dover Hill,Indiana,38.7221,-86.8003
Dalton,Missouri,39.3976,-92.9921
Addy,Washington,48.3588,-117.8372
Lake Roberts,New Mexico,33.0313,-108.1689
Turton,South Dakota,45.049,-98.0974
Carrsville,Kentucky,37.3981,-88.3754
Cayuga,North Dakota,46.0761,-97.3845
Garey,California,34.8869,-120.3141
Pierpoint,California,36.1405,-118.6296
Brookston,Texas,33.6232,-95.7001
Levering,Michigan,45.6347,-84.7838
Smoketown,Pennsylvania,40.0387,-76.204
Leggett,California,39.8636,-123.7253
Zeandale,Kansas,39.1627,-96.4279
Soldier,Kansas,39.5372,-95.9657
Oak Hall,Virginia,37.9307,-75.547
Palo Blanco,Texas,26.3876,-98.9024
Capulin,New Mexico,36.7445,-103.9958
Homestead,New Mexico,34.1488,-107.882
Winnetoon,Nebraska,42.5135,-97.9601
Mojave Ranch Estates,Arizona,34.9449,-114.5907
Esterbrook,Wyoming,42.4062,-105.3858
Mount Leonard,Missouri,39.1254,-93.3945
South Gifford,Missouri,40.0258,-92.6829
Cross Village,Michigan,45.6439,-85.0312
Yorkshire,Ohio,40.3252,-84.4947
Duchess Landing,Oklahoma,35.3985,-95.4165
La Moca Ranch,Texas,27.902,-99.5036
Crum,West Virginia,37.9095,-82.447
Saint Marks,Kansas,37.736,-97.5629
Westport,Minnesota,45.7145,-95.1681
Revere,Missouri,40.4944,-91.6764
Stephan,South Dakota,44.2482,-99.4576
Neihart,Montana,46.9352,-110.736
Violet Hill,Arkansas,36.1529,-91.8398
Gardners,Pennsylvania,40.0063,-77.2084
Pencil Bluff,Arkansas,34.6299,-93.735
Laconia,Indiana,38.0318,-86.0855
Coulterville,California,37.7123,-120.1967
Brimson,Missouri,40.1449,-93.7384
Huron,Kansas,39.6384,-95.3512
Martinsdale,Montana,46.4548,-110.312
Chignik,Alaska,56.3003,-158.4132
Wise River,Montana,45.792,-112.9485
Pilsen,Kansas,38.4711,-97.0389
Ayers Ranch Colony,Montana,47.051,-108.945
New Wells,Missouri,37.554,-89.6246
Manzano Springs,New Mexico,34.9614,-106.2328
Arrow Rock,Missouri,39.07,-92.9473
North San Ysidro,New Mexico,35.4747,-105.5661
The Rock,Georgia,32.9635,-84.2378
Barnard,Kansas,39.1891,-98.0441
Levant,Kansas,39.3881,-101.1948
Lake City,California,41.646,-120.2255
Leonidas,Minnesota,47.468,-92.5681
Marie,Arkansas,35.613,-90.0829
Barrelville,Maryland,39.7026,-78.8425
Aredale,Iowa,42.8332,-93.0054
Maybell,Colorado,40.5188,-108.0885
Redford,Texas,29.4342,-104.1824
Lookout,California,41.2094,-121.1543
Rex,North Carolina,34.8508,-79.0468
IXL,Oklahoma,35.5227,-96.3882
Grant,Montana,45.0096,-113.0675
Elbe,Washington,46.7653,-122.1956
Big Spring,Maryland,39.6257,-77.9396
Oatman,Arizona,35.0275,-114.384
East Amana,Iowa,41.8089,-91.8524
Canoe Creek,Pennsylvania,40.4736,-78.2788
Little Cedar,Iowa,43.3801,-92.7258
Moclips,Washington,47.2348,-124.2024
Luther,Montana,45.2852,-109.4164
Chistochina,Alaska,62.5921,-144.8136
Hawk Springs,Wyoming,41.7853,-104.265
Stuttgart,Kansas,39.7995,-99.4546
Whelen Springs,Arkansas,33.8331,-93.126
Wilder,Minnesota,43.828,-95.2058
Tennant,California,41.5822,-121.913
Sugden,Oklahoma,34.0826,-97.9788
Roseland,Kansas,37.2805,-94.8438
Belgreen,Alabama,34.4767,-87.8653
Doran,Virginia,37.0958,-81.8321
Clark's Point,Alaska,58.8329,-158.5276
Gloster,Louisiana,32.1921,-93.8112
Shageluk,Alaska,62.6684,-159.563
Moorefield,Nebraska,40.6898,-100.4004
Bristol,Georgia,31.4507,-82.2148
Dwight Mission,Oklahoma,35.5581,-94.851
